Date,TransactionType,SBD,Steem,SteemPower,Vests,TransactionID,Memo
2017-04-26T21:39:21,curation_reward,IGNORE,"{'block': 11414314,  'op': ['curation_reward',         {'comment_author': 'samstonehill',          'comment_permlink': 'abraham-of-the-day-the-recipe-for-wonderful-relationships',          'curator': 'tradeqwik',          'reward': '170.234382 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-26T21:39:21',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-26T21:59:54,curation_reward,IGNORE,"{'block': 11414725,  'op': ['curation_reward',         {'comment_author': 'stephenkendal',          'comment_permlink': 'steemit-congratulations-to-captain-for-steering-the-steemit-ship-on-an-epic-course',          'curator': 'tradeqwik',          'reward': '332.164398 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-26T21:59:54',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-26T22:45:36,curation_reward,IGNORE,"{'block': 11415638,  'op': ['curation_reward',         {'comment_author': 'voronoi',          'comment_permlink': 'community-engagement-connecting-global-to-local',          'curator': 'tradeqwik',          'reward': '190.994208 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-26T22:45:36',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-26T22:52:33,curation_reward,IGNORE,"{'block': 11415777,  'op': ['curation_reward',         {'comment_author': 'williambanks',          'comment_permlink': 'we-made-newsweek',          'curator': 'tradeqwik',          'reward': '307.251474 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-26T22:52:33',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-26T22:58:03,vote,IGNORE,"{'block': 11415888,  'op': ['vote',         {'author': 'kingscrown',          'permlink': 'bitmain-has-put-backdoor-to-its-bitcoin-miners-firmware',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-26T22:58:03',  'trx_id': '20d92b631a9a361dd8a9adb2e076ea614d7e1527',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-26T23:18:24,vote,IGNORE,"{'block': 11416295,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'wikipedia-crowdsourced-journalism-that-s-free-of-fake-news',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-26T23:18:24',  'trx_id': 'd771ac8db3ef4048e27a610fad420df904906571',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-26T23:21:18,vote,IGNORE,"{'block': 11416353,  'op': ['vote',         {'author': 'siriusgaia',          'permlink': 'happy-earth-day-vivaconomy-a-way-for-humanity-to-make-planet-earth-a-better-place-to-live',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-26T23:21:18',  'trx_id': '75100fe3a03d2710b839a6fa0e054807b22b61b2',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-26T23:30:09,vote,IGNORE,"{'block': 11416530,  'op': ['vote',         {'author': 'voronoi',          'permlink': 'the-worst-view-in-the-world-banksy-s-walled-off-hotel-along-the-west-bank',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-26T23:30:09',  'trx_id': '9cfad8f41a55a12500aa96035bd567739b60b48a',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-26T23:59:09,curation_reward,IGNORE,"{'block': 11417109,  'op': ['curation_reward',         {'comment_author': 'kingscrown',          'comment_permlink': 'the-large-bitcoin-collider-is-trying-to-break-into-bitcoin-wallets',          'curator': 'tradeqwik',          'reward': '460.876084 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-26T23:59:09',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T00:57:27,transfer,0.4,0,0,645d37f4c93e266b8d8cf8d9688062ad565be9f7,6074837005626331850
2017-04-27T01:14:15,transfer,0,50.0,0,4a1a1354bc1ef304b1d0b888ffebe5249ba25367,6867810041709319427
2017-04-27T01:17:15,vote,IGNORE,"{'block': 11418671,  'op': ['vote',         {'author': 'majes',          'permlink': 'bitcoin-gold-troy-ounce-btc-xau-price-charts-for-apr-26th-2017',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T01:17:15',  'trx_id': '257eea430b6aedf5132e75827d8d869cee8eb0f6',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-27T01:39:54,curation_reward,IGNORE,"{'block': 11419122,  'op': ['curation_reward',         {'comment_author': 'williambanks',          'comment_permlink': 're-dantheman-blockchains-should-be-designed-like-massively-multiplayer-games-20170328t055550714z',          'curator': 'tradeqwik',          'reward': '12.456064 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T01:39:54',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-27T01:53:15,transfer,0,1.0,0,7e93583bf8e1116ce7b7945dacc7cc589fb9392c,1904072310307492413
2017-04-27T01:57:06,curation_reward,IGNORE,"{'block': 11419466,  'op': ['curation_reward',         {'comment_author': 'ausbitbank',          'comment_permlink': 'my-steem-creations-so-far-minor-steemviz-update',          'curator': 'tradeqwik',          'reward': '278.185261 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T01:57:06',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T02:18:42,curation_reward,IGNORE,"{'block': 11419898,  'op': ['curation_reward',         {'comment_author': 'crypt0',          'comment_permlink': 'token-releases-on-ios-and-android-poloniex-delisting-many-coins-withdraw-woes-broken-vow',          'curator': 'tradeqwik',          'reward': '460.873723 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T02:18:42',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T02:24:57,curation_reward,IGNORE,"{'block': 11420023,  'op': ['curation_reward',         {'comment_author': 'crypt0',          'comment_permlink': 'bitfinix-may-not-be-the-only-exchange-in-trouble-with-banks-ethereum-name-service-live-on-testnet',          'curator': 'tradeqwik',          'reward': '545.989916 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T02:24:57',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-27T02:34:27,curation_reward,IGNORE,"{'block': 11420213,  'op': ['curation_reward',         {'comment_author': 'crypt0',          'comment_permlink': 'global-financial-turmoil-imminent-stocks-v-cryptocurrency-french-election-us-gov-shutdown',          'curator': 'tradeqwik',          'reward': '516.925634 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T02:34:27',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T02:40:57,curation_reward,IGNORE,"{'block': 11420343,  'op': ['curation_reward',         {'comment_author': 'deanliu',          'comment_permlink': 'dashwallets-com-doesn-t-have-wallets-for-dash-ouch',          'curator': 'tradeqwik',          'reward': '87.192254 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T02:40:57',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-27T02:43:09,curation_reward,IGNORE,"{'block': 11420387,  'op': ['curation_reward',         {'comment_author': 'creatr',          'comment_permlink': 'amazing-home-remedy-for-skin-cancer-amazon-black-salve',          'curator': 'tradeqwik',          'reward': '155.700442 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T02:43:09',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T02:56:03,curation_reward,IGNORE,"{'block': 11420645,  'op': ['curation_reward',         {'comment_author': 'crypt0',          'comment_permlink': 'crypt0-reads-your-youtube-comments-was-i-high-yesterday-ripping-people-off-with-zcl-support-d',          'curator': 'tradeqwik',          'reward': '786.805863 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T02:56:03',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T03:25:12,curation_reward,IGNORE,"{'block': 11421227,  'op': ['curation_reward',         {'comment_author': 'majes',          'comment_permlink': 'bitshares-us-dollar-bts-usd-price-charts-for-apr-19th-2017',          'curator': 'tradeqwik',          'reward': '290.640377 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T03:25:12',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T03:54:42,curation_reward,IGNORE,"{'block': 11421817,  'op': ['curation_reward',         {'comment_author': 'timcliff',          'comment_permlink': 'major-updates-to-the-steemit-com-faq-page-pull-request-submitted',          'curator': 'tradeqwik',          'reward': '558.444119 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T03:54:42',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T04:12:33,vote,IGNORE,"{'block': 11422175,  'op': ['vote',         {'author': 'samstonehill',          'permlink': 'how-to-grow-pineapples-steemit-sustainability-part-1',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T04:12:33',  'trx_id': 'ef7c6b0eeaf6a6d741531c0ed3132d65bf4f0803',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T04:28:48,vote,IGNORE,"{'block': 11422500,  'op': ['vote',         {'author': 'ausbitbank',          'permlink': 'my-witness-is-ready-to-go',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T04:28:48',  'trx_id': '9e659b3333ed128de011ce072a185296e1b127d7',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T04:32:24,curation_reward,IGNORE,"{'block': 11422571,  'op': ['curation_reward',         {'comment_author': 'crypt0',          'comment_permlink': 'chronobank-and-sonm-partner-up-chrono-wallet-beta1-sonm-supercomputer-for-anything-on-eth',          'curator': 'tradeqwik',          'reward': '637.331251 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T04:32:24',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T05:02:18,vote,IGNORE,"{'block': 11423170,  'op': ['vote',         {'author': 'crypt0',          'permlink': 'crypt0-s-vlog-decentralization-is-freedom-gold-silver-and-dollar-savings-are-a-sucker-s-bet',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T05:02:18',  'trx_id': 'c69a59ee4bb0e0947477f96569b57806148bad13',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T05:11:00,vote,IGNORE,"{'block': 11423344,  'op': ['vote',         {'author': 'crypt0',          'permlink': 'ethereum-classic-investment-fund-is-killing-it-and-making-cryptocurrency-burn-even-hotter',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T05:11:00',  'trx_id': '72e27c3707882dd2878684dc330ca9aebbf4171b',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T05:19:30,vote,IGNORE,"{'block': 11423513,  'op': ['vote',         {'author': 'crypt0',          'permlink': 'weipoint-finally-a-real-ethereum-search-engine-golem-super-computer-releases-version-0-5',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T05:19:30',  'trx_id': 'e12cefede45e35d049baf04f4f88bf37e665484f',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T05:23:45,vote,IGNORE,"{'block': 11423598,  'op': ['vote',         {'author': 'good-karma',          'permlink': 'good-karma-witness-update-27th-april-2017-2017427t75151963z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T05:23:45',  'trx_id': '9d6693505e8ea194ee03e07f84d6f2dfbc25ba0a',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T05:28:39,curation_reward,IGNORE,"{'block': 11423695,  'op': ['curation_reward',         {'comment_author': 'varunsangwan',          'comment_permlink': 'why-you-should-listen-to-music',          'curator': 'tradeqwik',          'reward': '267.803130 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T05:28:39',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 6,  'virtual_op': 0}"
2017-04-27T06:34:33,vote,IGNORE,"{'block': 11425014,  'op': ['vote',         {'author': 'crypt0',          'permlink': 'litecoin-locks-in-segwit-before-bitcoin-prices-go-nuts-spotify-purchases-ethereum-startup',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T06:34:33',  'trx_id': '1513410a456278f400244d1aa157cc74ddd38239',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T06:41:21,vote,IGNORE,"{'block': 11425150,  'op': ['vote',         {'author': 'crypt0',          'permlink': 'crypt0-s-news-live-april-26th-2017-ethereum-excitement-builds-with-bank-of-america-and-microsoft',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T06:41:21',  'trx_id': '243fb55b1c41d8a173ac26bf8af7d313a5c70e6f',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-27T07:58:03,vote,IGNORE,"{'block': 11426684,  'op': ['vote',         {'author': 'crypt0',          'permlink': 'horror-let-s-play-outlast-2-on-pc-maximum-visuals-1080p-60fps-no-commentary-live-part-4',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T07:58:03',  'trx_id': '4bccbcebe7e1884a0d9bbc0e9ae913f773b95b6d',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T08:01:00,curation_reward,IGNORE,"{'block': 11426742,  'op': ['curation_reward',         {'comment_author': 'steevc',          'comment_permlink': 'deedee-cat-likes-steemit-post-7000',          'curator': 'tradeqwik',          'reward': '400.664450 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T08:01:00',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T08:08:15,vote,IGNORE,"{'block': 11426888,  'op': ['vote',         {'author': 'deanliu',          'permlink': 'viva-meme-dedicated-to-the-team',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T08:08:15',  'trx_id': '81bc8a759e63fa6f87ba6d0e1573add9850d0837',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T08:52:21,curation_reward,IGNORE,"{'block': 11427769,  'op': ['curation_reward',         {'comment_author': 'deanliu',          'comment_permlink': 'my-first-post-from-guess-where-it-is-yum-2017420t1652189z',          'curator': 'tradeqwik',          'reward': '112.102794 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T08:52:21',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T08:53:18,curation_reward,IGNORE,"{'block': 11427788,  'op': ['curation_reward',         {'comment_author': 'steevc',          'comment_permlink': 'question-are-new-accounts-getting-delegated-some-sp',          'curator': 'tradeqwik',          'reward': '217.977648 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T08:53:18',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T09:26:33,vote,IGNORE,"{'block': 11428454,  'op': ['vote',         {'author': 'steevc',          'permlink': 'steemit-growth-ideas-a-steemit-app-store',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T09:26:33',  'trx_id': 'e9504d4d4ad8549039405c9417925cbd080ef358',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T09:38:15,curation_reward,IGNORE,"{'block': 11428687,  'op': ['curation_reward',         {'comment_author': 'dana-edwards',          'comment_permlink': 'collaborative-alternate-reality-games-tauchain-ubas-universal-basic-assets',          'curator': 'tradeqwik',          'reward': '182.685727 VESTS'}],  'op_in_trx': 2,  'timestamp': '2017-04-27T09:38:15',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T10:15:03,curation_reward,IGNORE,"{'block': 11429423,  'op': ['curation_reward',         {'comment_author': 'majes',          'comment_permlink': 'bitcoin-gold-troy-ounce-btc-xau-price-charts-for-apr-20th-2017',          'curator': 'tradeqwik',          'reward': '305.167789 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T10:15:03',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T10:39:45,curation_reward,IGNORE,"{'block': 11429917,  'op': ['curation_reward',         {'comment_author': 'samstonehill',          'comment_permlink': 'u-g-krishnamurti-of-the-day-thinking-is-a-poor-alternative-to-acting-act-don-t-think',          'curator': 'tradeqwik',          'reward': '242.888427 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T10:39:45',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T11:04:30,transfer,0,95.0,0,548f5542957d630119327f4347253f1485f29e86,8009024405527426286
2017-04-27T11:29:36,curation_reward,IGNORE,"{'block': 11430914,  'op': ['curation_reward',         {'comment_author': 'elyaque',          'comment_permlink': 'daily-steem-report-april-20th-steem-0-23550usd',          'curator': 'tradeqwik',          'reward': '396.509440 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T11:29:36',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T11:36:54,vote,IGNORE,"{'block': 11431061,  'op': ['vote',         {'author': 'elyaque',          'permlink': 'daily-steem-report-april-27th-steem-0-25411usd',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T11:36:54',  'trx_id': 'dcfff229eda2d290287cf85aa5de80b7daa68648',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-27T12:02:18,vote,IGNORE,"{'block': 11431569,  'op': ['vote',         {'author': 'steevc',          'permlink': 'steem-is-bouncing-around-the-bottom-of-the-crypto-top-20',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T12:02:18',  'trx_id': '9454100e5ff180bd079d3a1277b7d0677677e2a7',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-27T12:09:39,vote,IGNORE,"{'block': 11431716,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'growth-ideas-i-think-we-re-going-to-need-a-bigger-boat',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T12:09:39',  'trx_id': '3be9e74c3020d1d6ed57f3751f9f01e2ef6b149c',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T12:17:24,curation_reward,IGNORE,"{'block': 11431870,  'op': ['curation_reward',         {'comment_author': 'jamtaylor',          'comment_permlink': 'steemit-photo-challenge-spc-38-winners-and-new-theme-announcement',          'curator': 'tradeqwik',          'reward': '660.155915 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T12:17:24',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 6,  'virtual_op': 0}"
2017-04-27T12:18:42,vote,IGNORE,"{'block': 11431897,  'op': ['vote',         {'author': 'kencode',          'permlink': 'bitshares-projects-are-coming-alive-aliiiiiive',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T12:18:42',  'trx_id': 'f9ee1888be3ff1728dbfe09c25aff8cf1558cca2',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T12:33:15,curation_reward,IGNORE,"{'block': 11432187,  'op': ['curation_reward',         {'comment_author': 'ausbitbank',          'comment_permlink': 'why-most-locks-are-just-security-theatre',          'curator': 'tradeqwik',          'reward': '392.356588 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T12:33:15',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-27T12:37:09,curation_reward,IGNORE,"{'block': 11432265,  'op': ['curation_reward',         {'comment_author': 'l0k1',          'comment_permlink': 'state-of-the-dawn-what-we-are-doing-right-now-our-current-subproject',          'curator': 'tradeqwik',          'reward': '188.912404 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T12:37:09',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-27T12:38:18,vote,IGNORE,"{'block': 11432289,  'op': ['vote',         {'author': 'rebelskum',          'permlink': 'the-case-against-dyncorp-pizzgate-wiki-s-first-and-totally-free-e-book',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T12:38:18',  'trx_id': '42a26bfcabbe4891ad486da4736e0b06f96815d8',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T12:41:48,vote,IGNORE,"{'block': 11432359,  'op': ['vote',         {'author': 'majes',          'permlink': 'bitshares-us-dollar-bts-usd-price-charts-for-apr-27th-2017',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T12:41:48',  'trx_id': '6d03c8fdde18590685493392a143fd3a8739c93a',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T12:49:57,curation_reward,IGNORE,"{'block': 11432521,  'op': ['curation_reward',         {'comment_author': 'ontofractal',          'comment_permlink': 'attention-economy-basic-concepts-related-ideas-and-opinions',          'curator': 'tradeqwik',          'reward': '475.394727 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T12:49:57',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T12:54:03,curation_reward,IGNORE,"{'block': 11432603,  'op': ['curation_reward',         {'comment_author': 'steevc',          'comment_permlink': 'new-man-old-guitars',          'curator': 'tradeqwik',          'reward': '170.228654 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T12:54:03',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T13:16:15,vote,IGNORE,"{'block': 11433048,  'op': ['vote',         {'author': 'deanliu',          'permlink': 'local-delicacies-3-jiufen-photo-series-006',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T13:16:15',  'trx_id': '17e11b243c2d16caac2ee672e781a64e071bd130',  'trx_in_block': 6,  'virtual_op': 0}"
2017-04-27T13:19:57,curation_reward,IGNORE,"{'block': 11433121,  'op': ['curation_reward',         {'comment_author': 'voronoi',          'comment_permlink': 'the-digital-bauhaus-steemit-s-connective-ideology',          'curator': 'tradeqwik',          'reward': '705.825453 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T13:19:57',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-27T13:44:36,transfer,32.0,0,0,68dc9750096a18b85c5b9b4706fc018508d17e6b,436144751224758702
2017-04-27T13:45:45,transfer,0,77.0,0,77cd5a7417cdcb1f3097717c396ff4a32d95d601,436144751224758702
2017-04-27T13:58:21,vote,IGNORE,"{'block': 11433890,  'op': ['vote',         {'author': 'ausbitbank',          'permlink': 'my-steemit-journey-so-far-post-index-tool-preview',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T13:58:21',  'trx_id': '5385363497f6b2d4b0d814019128227a4bda3683',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-27T14:09:57,transfer,1.548,0,0,27def307eed87a6c87abb7cc6f8ea7ebee6f955f,4379290370604790787
2017-04-27T14:19:06,transfer,0,333.0,0,e4802ea3a3309622279e1dfd9836cb46302f7b50,2433729784931149784
2017-04-27T14:40:03,vote,IGNORE,"{'block': 11434724,  'op': ['vote',         {'author': 'steemvoter',          'permlink': 'steemvoter-guild-nominate-a-friend-for-the-guild-vote-thursday-april-27',          'voter': 'tradeqwik',          'weight': 9000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T14:40:03',  'trx_id': 'd4dd58af712d8277001fce9692fb4369188f1d58',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T14:49:18,curation_reward,IGNORE,"{'block': 11434908,  'op': ['curation_reward',         {'comment_author': 'cristi',          'comment_permlink': 'i-thought-i-was-poisoning-myself-with-olive-oil',          'curator': 'tradeqwik',          'reward': '375.747019 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T14:49:18',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-27T15:07:48,vote,IGNORE,"{'block': 11435279,  'op': ['vote',         {'author': 'steemit-health',          'permlink': 'enter-your-daily-health-score-for-wednesday-april-26-a-healthy-steem-distribution-activity',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T15:07:48',  'trx_id': '7c6029aae04cf62d3a0d944c30811718b94b8fe5',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-27T15:18:06,curation_reward,IGNORE,"{'block': 11435484,  'op': ['curation_reward',         {'comment_author': 'svamiva',          'comment_permlink': 'steemitphotochallenge-39-minimalism',          'curator': 'tradeqwik',          'reward': '186.835336 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T15:18:06',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T15:18:54,curation_reward,IGNORE,"{'block': 11435500,  'op': ['curation_reward',         {'comment_author': 'steemit-health',          'comment_permlink': 'enter-your-daily-health-score-for-wednesday-april-19-a-healthy-steem-distribution-activity',          'curator': 'tradeqwik',          'reward': '174.379642 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T15:18:54',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-27T15:27:57,vote,IGNORE,"{'block': 11435682,  'op': ['vote',         {'author': 'majes',          'permlink': 'litecoin-us-dollar-ltc-usd-price-charts-for-apr-27th-2017',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T15:27:57',  'trx_id': '68fba22b2ede8b686ef433183432d33c52ee6a7c',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T15:46:33,transfer,0,52.0,0,1fa66ba7d2b58dfd031444d58b8c145fae8f680b,6867810041709319427
2017-04-27T15:51:30,curation_reward,IGNORE,"{'block': 11436152,  'op': ['curation_reward',         {'comment_author': 'majes',          'comment_permlink': 'steem-euro-steem-eur-price-charts-for-apr-20th-2017',          'curator': 'tradeqwik',          'reward': '247.037529 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T15:51:30',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 8,  'virtual_op': 0}"
2017-04-27T16:00:45,curation_reward,IGNORE,"{'block': 11436337,  'op': ['curation_reward',         {'comment_author': 'samstonehill',          'comment_permlink': 'sunthursday-entry-2-les-pyrenees-orientales',          'curator': 'tradeqwik',          'reward': '141.164254 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T16:00:45',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 4,  'virtual_op': 0}"
